index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV
148,J-33L-20K300ms_m0.95,64.09048080444336,11.88014034810891,0.00014034810890883875
149,J-33L-20K300ms_m1.0,64.61919784545898,11.879867364461006,-0.00013263553899456326
150,J-33L-20K600ms_m0.6,30.656538009643555,11.879961440223767,-3.855977623423712e-5
151,J-33L-20K600ms_m0.65,32.87875175476074,11.88001372808553,1.3728085528796896e-5
152,J-33L-20K600ms_m0.7,34.22978401184082,11.879992486542974,-7.513457026320225e-6
153,J-33L-20K600ms_m0.75,35.534353256225586,11.88006461585708,6.46158570791755e-5
154,J-33L-20K600ms_m0.8,36.80127143859863,11.879848857457404,-0.00015114254259707138
155,J-33L-20K600ms_m0.85,38.033342361450195,11.879820543821324,-0.00017945617867631825
156,J-33L-20K600ms_m0.9,39.238176345825195,11.879964354807129,-3.564519287202472e-5
157,J-33L-20K600ms_m0.95,39.87744331359863,11.879915665971197,-8.433402880392293e-5
158,J-33L-20K600ms_m1.0,40.900630950927734,11.880082937637155,8.293763715450098e-5
159,J-33L-10K0ms_m0.6,126.11019134521484,11.879843955653996,-0.0001560443460046912
160,J-33L-10K0ms_m0.65,125.6808090209961,11.879737717452741,-0.00026228254725957356
161,J-33L-10K0ms_m0.7,125.30750274658203,11.87986378993557,-0.00013621006443109707
162,J-33L-10K0ms_m0.75,124.98065948486328,11.880044239181444,4.423918144347283e-5
163,J-33L-10K0ms_m0.8,124.6890640258789,11.8799023438431,-9.765615690149332e-5
164,J-33L-10K0ms_m0.85,124.42630767822266,11.879992323241368,-7.676758633223812e-6
165,J-33L-10K0ms_m0.9,125.3940200805664,11.880041302254682,4.130225468124138e-5
166,J-33L-10K0ms_m0.95,125.2145767211914,11.879981025955516,-1.8974044484920682e-5
167,J-33L-10K0ms_m1.0,125.04955291748047,11.880162808499009,0.0001628084990077383
168,J-33L-10K300ms_m0.6,74.41007614135742,11.879921597973578,-7.840202642306338e-5
169,J-33L-10K300ms_m0.65,74.63277816772461,11.880123249220347,0.00012324922034601116
170,J-33L-10K300ms_m0.7,74.87470626831055,11.879809039598356,-0.0001909604016443467
171,J-33L-10K300ms_m0.75,75.12784957885742,11.880067184193535,6.718419353468619e-5
