index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV
3249,J-28L10K500ms_m0.75,17.443790435791016,11.880006579102158,6.579102157289185e-6
3250,J-28L10K500ms_m0.8,17.424907684326172,11.880008947967013,8.94796701267353e-6
3251,J-28L10K500ms_m0.85,18.09305191040039,11.880006293874857,6.293874855956005e-6
3252,J-28L10K500ms_m0.9,18.74135971069336,11.879997897432162,-2.1025678389463565e-6
3253,J-28L10K500ms_m0.95,19.370689392089844,11.880005962202134,5.962202132892003e-6
3254,J-28L10K500ms_m1.0,19.982566833496094,11.880004928090742,4.928090740818902e-6
3255,J-28L20K100ms_m0.6,88.63510131835938,11.87999448265461,-5.517345391226058e-6
3256,J-28L20K100ms_m0.65,88.32077026367188,11.8800316296024,3.162960239855295e-5
3257,J-28L20K100ms_m0.7,88.06442260742188,11.88002007393331,2.0073933308495384e-5
3258,J-28L20K100ms_m0.75,87.85232543945312,11.88003335001855,3.335001854942732e-5
3259,J-28L20K100ms_m0.8,87.67684936523438,11.879996509516246,-3.490483754475804e-6
