index,Parameter Name,a3,BE(13LamC)(MeV),BE-11.88MeV
390,J-32L-10K300ms_m0.9,63.55936050415039,11.880034199111066,3.419911106483653e-5
391,J-32L-10K300ms_m0.95,63.95589828491211,11.879853522096369,-0.0001464779036322028
392,J-32L-10K300ms_m1.0,64.35884475708008,11.880069313990361,6.931399036069763e-5
393,J-32L-10K600ms_m0.6,29.419260025024414,11.880051603541176,5.160354117528243e-5
394,J-32L-10K600ms_m0.65,31.443204879760742,11.88002618145434,2.618145433963548e-5
395,J-32L-10K600ms_m0.7,32.63361930847168,11.879996984735797,-3.0152642036540556e-6
396,J-32L-10K600ms_m0.75,33.784780502319336,11.880035385434411,3.538543441017339e-5
397,J-32L-10K600ms_m0.8,34.899892807006836,11.880111532836608,0.00011153283660725322
398,J-32L-10K600ms_m0.85,35.98736763000488,11.879897907428159,-0.00010209257184179421
399,J-32L-10K600ms_m0.9,37.04720497131348,11.879889673497715,-0.000110326502285929
400,J-32L-10K600ms_m0.95,38.08781623840332,11.880103224974434,0.00010322497443304712
401,J-32L-10K600ms_m1.0,38.58689308166504,11.88005205752151,5.2057521509496496e-5
402,J-32L0K0ms_m0.6,132.9482650756836,11.879983232374272,-1.6767625728775215e-5
403,J-32L0K0ms_m0.65,132.51087188720703,11.879937567482202,-6.243251779913805e-5
404,J-32L0K0ms_m0.7,132.13115692138672,11.879821268642345,-0.00017873135765533732
405,J-32L0K0ms_m0.75,131.80110931396484,11.880110777141425,0.00011077714142437856
406,J-32L0K0ms_m0.8,131.5079116821289,11.880007386978122,7.386978120749177e-6
407,J-32L0K0ms_m0.85,131.2387466430664,11.879889612662112,-0.00011038733788915067
408,J-32L0K0ms_m0.9,130.99040985107422,11.879864829074634,-0.00013517092536652342
409,J-32L0K0ms_m0.95,132.40192413330078,11.879950808793524,-4.9191206477061655e-5
410,J-32L0K0ms_m1.0,132.24170684814453,11.879939609179274,-6.039082072639701e-5
411,J-32L0K300ms_m0.6,76.28622055053711,11.880210023845109,0.00021002384510815375
412,J-32L0K300ms_m0.65,76.37033462524414,11.880209537828108,0.00020953782810728683
413,J-32L0K300ms_m0.7,76.48248672485352,11.879817205340856,-0.00018279465914439186
414,J-32L0K300ms_m0.75,76.61066055297852,11.87976831539224,-0.00023168460776012978
415,J-32L0K300ms_m0.8,76.74764633178711,11.879927306446206,-7.269355379513343e-5
416,J-32L0K300ms_m0.85,76.89584732055664,11.879907013725202,-9.298627479914501e-5
417,J-32L0K300ms_m0.9,77.93966293334961,11.88006601195498,6.601195497957235e-5
418,J-32L0K300ms_m0.95,78.14393997192383,11.879998036173603,-1.9638263974997017e-6
