k,Um
0.09442367385794537, -29.705440147907836
0.20325702685440206, -29.2590654596829
0.3120903798508585, -28.764481188844115
0.420923732847315, -28.136110093663333
0.5297570858437717, -27.37358938133361
0.6385904388402284, -26.48977028936214
0.7474237918366846, -25.404694213338452
0.8562571448331413, -23.94455947833584
0.965090497829598, -22.479197691902414
1.0739238508260542, -20.842272338792668
1.182757203822511, -19.038598950879837
1.2915905568189676, -17.225274150264994
1.3925753507051026, -15.36205085271068
1.503426904615642, -13.138679377704022
1.5727433853931467, -11.530869365519564
1.6524997253943132, -10.007046552596236
1.7496523695419572, -8.118737899638951
1.8334002505405271, -6.126000732562407
1.9650132014141173, -3.786787132483326
2.0559056495543246, -2.189297256237012
2.1795441138779608, -0.4100605236076973
2.273572355547238, 1.0951110180873158
2.3795254000089496, 2.329676335327534
2.4743974834818463, 3.627250755210799
2.5839866236518887, 5.167837631392654
2.6887387259109783, 6.4404487622990025
2.8070152599397087, 7.984570785156837
2.9104866826412588, 9.241586952748062
3.0283894817207537, 10.445326620116008
3.128153388634172, 11.348445049099121
3.23946836339079, 12.027546671782973
3.3866326020007564, 12.88824935028692
3.4954659549972122, 13.194460432909493
3.5702888851822765, 13.238204873284145
3.7403409992392396, 13.034064151535762
3.8491743522356963, 12.69869010866342
3.9239972824207605, 12.421641986290616
4.080445227353167, 11.605079099297088
4.189278580349623, 10.978075453927056
4.264101510534687, 10.487956325327472
4.406945286342537, 9.724068163186994
4.5157786393389925, 9.067901557567193
4.590601569524057, 8.688783074320199
4.733445345331906, 7.697242425828055
4.8422786983283626, 7.111552974145198
4.951112051324819, 6.278477588047988
5.059945404321276, 5.547174111477393
5.168778757317732, 4.691844886141364
5.277612110314188, 3.953103714058134
5.386445463310645, 3.1877517560318047
5.495278816307102, 2.4184050903950443
5.600030918566191, 1.8110426223408247
5.721108023774749, 1.0034264983268208
5.818687018677253, 0.4352865838921005
5.927697049194809, -0.2528512564916454
6.039445581289384, -0.8964400955819514
6.146011572765082, -1.2975540555468292
6.253333351414365, -1.5850079231726788
6.365945640278754, -1.9259464133097133
6.47477899327521, -2.192280187675511
6.583612346271668, -2.4490956342769437
6.692445699268124, -2.6707341321751876
6.801279052264581, -2.8708050628201285
6.910112405261037, -2.8414607061668953
6.978133250883822, -2.828214117523938
