index,Parameter Name,paper,a1,a2,a3,a4,a5,a6,a7,a8,gamma1,gamma2,gamma3,gamma4,u0,u1,u2,u3,u31,u32,J (MeV),L (MeV),K (MeV),m*/m
512,J-32L10K100ms_m0.95,20221111,-1875.0,5.740220103577268,0.0,4950.417326298019,-3456.2002038493197,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1875.0,5.740220103577268,17.220660310731805,0,13201.11287012805,-9216.533876931519,-32,10,100,0.95
513,J-32L10K100ms_m1.0,20221111,-1875.0,0.0,0.0,4950.417326298019,-3435.434796002929,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1875.0,0.0,0.0,0,13201.11287012805,-9161.15945600781,-32,10,100,1.0
514,J-32L10K200ms_m0.6,20221111,-1562.4999999999995,72.70945464531216,0.0,3799.1574829728984,-2638.143913908163,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1562.4999999999995,72.70945464531216,218.12836393593648,0,10131.086621261062,-7035.050437088435,-32,10,200,0.6
515,J-32L10K200ms_m0.65,20221111,-1562.5000000000002,58.72686721352134,0.0,3799.1574829728997,-2587.5615101797744,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1562.5000000000002,58.72686721352134,176.18060164056402,0,10131.086621261065,-6900.164027146065,-32,10,200,0.65
516,J-32L10K200ms_m0.7,20221111,-1562.5,46.741792271986384,0.0,3799.1574829728984,-2544.2051641268695,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1562.5,46.741792271986384,140.22537681595915,0,10131.086621261062,-6784.547104338319,-32,10,200,0.7
517,J-32L10K200ms_m0.75,20221111,-1562.5,36.35472732265607,0.0,3799.1574829728984,-2506.629664214354,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1562.5,36.35472732265607,109.06418196796821,0,10131.086621261062,-6684.345771238277,-32,10,200,0.75
518,J-32L10K200ms_m0.8,20221111,-1562.4999999999995,27.266045491992056,0.0,3799.1574829728975,-2473.7511017909,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1562.4999999999995,27.266045491992056,81.79813647597616,0,10131.08662126106,-6596.669604775733,-32,10,200,0.8
519,J-32L10K200ms_m0.85,20221111,-1562.5000000000002,19.246620347288513,0.0,3799.1574829728997,-2444.740605534914,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1562.5000000000002,19.246620347288513,57.73986104186554,0,10131.086621261065,-6519.308281426436,-32,10,200,0.85
520,J-32L10K200ms_m0.9,20221111,-1562.5000000000002,12.118242440885364,0.0,3799.1574829728984,-2418.9534977518138,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1562.5000000000002,12.118242440885364,36.35472732265609,0,10131.086621261062,-6450.542660671503,-32,10,200,0.9
521,J-32L10K200ms_m0.95,20221111,-1562.5,5.740220103577268,0.0,3799.1574829728984,-2395.880822366934,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1562.5,5.740220103577268,17.220660310731805,0,10131.086621261062,-6389.015526311823,-32,10,200,0.95
522,J-32L10K200ms_m1.0,20221111,-1562.5,0.0,0.0,3799.1574829728984,-2375.1154145205437,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1562.5,0.0,0.0,0,10131.086621261062,-6333.641105388117,-32,10,200,1.0
523,J-32L10K400ms_m0.6,20221111,-937.4999999999997,72.70945464531216,0.0,1496.6377963226569,-517.5051509433918,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-937.4999999999997,72.70945464531216,218.12836393593648,0,3991.034123527085,-1380.0137358490447,-32,10,400,0.6
524,J-32L10K400ms_m0.65,20221111,-937.5000000000003,58.72686721352134,0.0,1496.6377963226582,-466.92274721500377,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-937.5000000000003,58.72686721352134,176.18060164056402,0,3991.0341235270885,-1245.1273259066766,-32,10,400,0.65
525,J-32L10K400ms_m0.7,20221111,-937.5,46.741792271986384,0.0,1496.6377963226569,-423.5664011620989,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-937.5,46.741792271986384,140.22537681595915,0,3991.034123527085,-1129.5104030989303,-32,10,400,0.7
526,J-32L10K400ms_m0.75,20221111,-937.5000000000001,36.35472732265607,0.0,1496.6377963226576,-385.9909012495831,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-937.5000000000001,36.35472732265607,109.06418196796821,0,3991.0341235270866,-1029.3090699988882,-32,10,400,0.75
527,J-32L10K400ms_m0.8,20221111,-937.4999999999994,27.266045491992056,0.0,1496.6377963226562,-353.11233882612925,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-937.4999999999994,27.266045491992056,81.79813647597616,0,3991.034123527083,-941.6329035363447,-32,10,400,0.8
528,J-32L10K400ms_m0.85,20221111,-937.5000000000001,19.246620347288513,0.0,1496.6377963226576,-324.1018425701423,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-937.5000000000001,19.246620347288513,57.73986104186554,0,3991.0341235270866,-864.2715801870461,-32,10,400,0.85
529,J-32L10K400ms_m0.9,20221111,-937.5000000000001,12.118242440885364,0.0,1496.6377963226569,-298.3147347870427,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-937.5000000000001,12.118242440885364,36.35472732265609,0,3991.034123527085,-795.5059594321139,-32,10,400,0.9
530,J-32L10K400ms_m0.95,20221111,-937.5,5.740220103577268,0.0,1496.6377963226569,-275.24205940216297,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-937.5,5.740220103577268,17.220660310731805,0,3991.034123527085,-733.9788250724346,-32,10,400,0.95
531,J-32L10K400ms_m1.0,20221111,-937.5,0.0,0.0,1496.6377963226569,-254.47665155577252,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-937.5,0.0,0.0,0,3991.034123527085,-678.6044041487266,-32,10,400,1.0
532,J-32L10K500ms_m0.6,20221111,-624.9999999999997,72.70945464531216,0.0,345.3779529975362,542.8142305389938,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-624.9999999999997,72.70945464531216,218.12836393593648,0,921.0078746600966,1447.50461477065,-32,10,500,0.6
533,J-32L10K500ms_m0.65,20221111,-625.0000000000003,58.72686721352134,0.0,345.37795299753753,593.3966342673817,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0000000000003,58.72686721352134,176.18060164056402,0,921.0078746601,1582.391024713018,-32,10,500,0.65
534,J-32L10K500ms_m0.7,20221111,-625.0,46.741792271986384,0.0,345.3779529975362,636.7529803202866,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0,46.741792271986384,140.22537681595915,0,921.0078746600966,1698.0079475207642,-32,10,500,0.7
535,J-32L10K500ms_m0.75,20221111,-625.0000000000001,36.35472732265607,0.0,345.37795299753685,674.3284802328025,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0000000000001,36.35472732265607,109.06418196796821,0,921.0078746600982,1798.2092806208066,-32,10,500,0.75
536,J-32L10K500ms_m0.8,20221111,-624.9999999999994,27.266045491992056,0.0,345.37795299753554,707.2070426562564,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-624.9999999999994,27.266045491992056,81.79813647597616,0,921.0078746600948,1885.8854470833503,-32,10,500,0.8
537,J-32L10K500ms_m0.85,20221111,-625.0000000000001,19.246620347288513,0.0,345.37795299753685,736.2175389122432,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0000000000001,19.246620347288513,57.73986104186554,0,921.0078746600982,1963.2467704326484,-32,10,500,0.85
538,J-32L10K500ms_m0.9,20221111,-625.0000000000001,12.118242440885364,0.0,345.3779529975362,762.0046466953428,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0000000000001,12.118242440885364,36.35472732265609,0,921.0078746600966,2032.0123911875808,-32,10,500,0.9
539,J-32L10K500ms_m0.95,20221111,-625.0,5.740220103577268,0.0,345.3779529975362,785.0773220802225,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0,5.740220103577268,17.220660310731805,0,921.0078746600966,2093.53952554726,-32,10,500,0.95
540,J-32L10K500ms_m1.0,20221111,-625.0,0.0,0.0,345.3779529975362,805.842729926613,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-625.0,0.0,0.0,0,921.0078746600966,2148.913946470968,-32,10,500,1.0
541,J-32L20K100ms_m0.6,20221111,-2062.4999999999995,72.70945464531216,0.0,5526.04724796058,-4122.591047983503,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-2062.4999999999995,72.70945464531216,218.12836393593648,0,14736.125994561546,-10993.576127956007,-32,20,100,0.6
542,J-32L20K100ms_m0.65,20221111,-2062.5000000000005,58.72686721352134,0.0,5526.0472479605805,-4072.008644255114,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-2062.5000000000005,58.72686721352134,176.18060164056402,0,14736.125994561547,-10858.689718013637,-32,20,100,0.65
543,J-32L20K100ms_m0.7,20221111,-2062.5,46.741792271986384,0.0,5526.04724796058,-4028.6522982022093,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-2062.5,46.741792271986384,140.22537681595915,0,14736.125994561546,-10743.072795205891,-32,20,100,0.7
544,J-32L20K100ms_m0.75,20221111,-2062.5,36.35472732265607,0.0,5526.04724796058,-3991.0767982896937,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-2062.5,36.35472732265607,109.06418196796821,0,14736.125994561546,-10642.87146210585,-32,20,100,0.75
545,J-32L20K100ms_m0.8,20221111,-2062.4999999999995,27.266045491992056,0.0,5526.047247960579,-3958.19823586624,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-2062.4999999999995,27.266045491992056,81.79813647597616,0,14736.125994561542,-10555.195295643305,-32,20,100,0.8
546,J-32L20K100ms_m0.85,20221111,-2062.5000000000005,19.246620347288513,0.0,5526.0472479605805,-3929.187739610253,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-2062.5000000000005,19.246620347288513,57.73986104186554,0,14736.125994561547,-10477.833972294007,-32,20,100,0.85
547,J-32L20K100ms_m0.9,20221111,-2062.5000000000005,12.118242440885364,0.0,5526.04724796058,-3903.4006318271536,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-2062.5000000000005,12.118242440885364,36.35472732265609,0,14736.125994561546,-10409.068351539076,-32,20,100,0.9
548,J-32L20K100ms_m0.95,20221111,-2062.5,5.740220103577268,0.0,5526.04724796058,-3880.3279564422737,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-2062.5,5.740220103577268,17.220660310731805,0,14736.125994561546,-10347.541217179396,-32,20,100,0.95
549,J-32L20K100ms_m1.0,20221111,-2062.5,0.0,0.0,5526.04724796058,-3859.5625485958835,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-2062.5,0.0,0.0,0,14736.125994561546,-10292.16679625569,-32,20,100,1.0
550,J-32L20K200ms_m0.6,20221111,-1749.9999999999995,72.70945464531216,0.0,4374.787404635458,-3062.2716665011176,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1749.9999999999995,72.70945464531216,218.12836393593648,0,11666.099745694555,-8166.057777336313,-32,20,200,0.6
551,J-32L20K200ms_m0.65,20221111,-1750.0000000000002,58.72686721352134,0.0,4374.78740463546,-3011.6892627727284,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0000000000002,58.72686721352134,176.18060164056402,0,11666.099745694559,-8031.171367393942,-32,20,200,0.65
552,J-32L20K200ms_m0.7,20221111,-1750.0,46.741792271986384,0.0,4374.787404635458,-2968.3329167198235,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0,46.741792271986384,140.22537681595915,0,11666.099745694555,-7915.554444586196,-32,20,200,0.7
553,J-32L20K200ms_m0.75,20221111,-1750.0,36.35472732265607,0.0,4374.787404635458,-2930.7574168073083,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0,36.35472732265607,109.06418196796821,0,11666.099745694555,-7815.353111486155,-32,20,200,0.75
554,J-32L20K200ms_m0.8,20221111,-1749.9999999999993,27.266045491992056,0.0,4374.787404635458,-2897.8788543838546,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1749.9999999999993,27.266045491992056,81.79813647597616,0,11666.099745694555,-7727.676945023612,-32,20,200,0.8
555,J-32L20K200ms_m0.85,20221111,-1750.0000000000002,19.246620347288513,0.0,4374.78740463546,-2868.8683581278674,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0000000000002,19.246620347288513,57.73986104186554,0,11666.099745694559,-7650.315621674313,-32,20,200,0.85
556,J-32L20K200ms_m0.9,20221111,-1750.0,12.118242440885364,0.0,4374.787404635459,-2843.081250344768,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0,12.118242440885364,36.35472732265609,0,11666.099745694557,-7581.55000091938,-32,20,200,0.9
557,J-32L20K200ms_m0.95,20221111,-1750.0,5.740220103577268,0.0,4374.787404635458,-2820.0085749598884,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0,5.740220103577268,17.220660310731805,0,11666.099745694555,-7520.022866559702,-32,20,200,0.95
558,J-32L20K200ms_m1.0,20221111,-1750.0,0.0,0.0,4374.787404635458,-2799.2431671134977,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1750.0,0.0,0.0,0,11666.099745694555,-7464.648445635994,-32,20,200,1.0
559,J-32L20K400ms_m0.6,20221111,-1124.9999999999995,72.70945464531216,0.0,2072.267717985217,-941.632903536346,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1124.9999999999995,72.70945464531216,218.12836393593648,0,5526.047247960579,-2511.0210760969226,-32,20,400,0.6
560,J-32L20K400ms_m0.65,20221111,-1125.0000000000002,58.72686721352134,0.0,2072.2677179852185,-891.050499807958,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1125.0000000000002,58.72686721352134,176.18060164056402,0,5526.047247960582,-2376.1346661545545,-32,20,400,0.65
561,J-32L20K400ms_m0.7,20221111,-1125.0,46.741792271986384,0.0,2072.267717985217,-847.6941537550531,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1125.0,46.741792271986384,140.22537681595915,0,5526.047247960579,-2260.517743346808,-32,20,400,0.7
562,J-32L20K400ms_m0.75,20221111,-1125.0000000000002,36.35472732265607,0.0,2072.267717985218,-810.1186538425372,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1125.0000000000002,36.35472732265607,109.06418196796821,0,5526.047247960581,-2160.316410246766,-32,20,400,0.75
563,J-32L20K400ms_m0.8,20221111,-1124.9999999999995,27.266045491992056,0.0,2072.2677179852167,-777.2400914190835,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1124.9999999999995,27.266045491992056,81.79813647597616,0,5526.047247960578,-2072.6402437842225,-32,20,400,0.8
564,J-32L20K400ms_m0.85,20221111,-1125.0000000000002,19.246620347288513,0.0,2072.267717985218,-748.2295951630965,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1125.0000000000002,19.246620347288513,57.73986104186554,0,5526.047247960581,-1995.278920434924,-32,20,400,0.85
565,J-32L20K400ms_m0.9,20221111,-1125.0000000000002,12.118242440885364,0.0,2072.267717985218,-722.4424873799969,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1125.0000000000002,12.118242440885364,36.35472732265609,0,5526.047247960581,-1926.5132996799916,-32,20,400,0.9
566,J-32L20K400ms_m0.95,20221111,-1125.0,5.740220103577268,0.0,2072.267717985217,-699.3698119951172,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1125.0,5.740220103577268,17.220660310731805,0,5526.047247960579,-1864.9861653203125,-32,20,400,0.95
567,J-32L20K400ms_m1.0,20221111,-1125.0,0.0,0.0,2072.267717985217,-678.6044041487268,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-1125.0,0.0,0.0,0,5526.047247960579,-1809.6117443966045,-32,20,400,1.0
568,J-32L20K500ms_m0.6,20221111,-812.4999999999997,72.70945464531216,0.0,921.0078746600966,118.68647794603953,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.4999999999997,72.70945464531216,218.12836393593648,0,2456.020999093591,316.49727452277205,-32,20,500,0.6
569,J-32L20K500ms_m0.65,20221111,-812.5000000000003,58.72686721352134,0.0,921.0078746600979,169.26888167442755,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5000000000003,58.72686721352134,176.18060164056402,0,2456.020999093594,451.3836844651401,-32,20,500,0.65
570,J-32L20K500ms_m0.7,20221111,-812.5,46.741792271986384,0.0,921.0078746600966,212.62522772733243,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5,46.741792271986384,140.22537681595915,0,2456.020999093591,567.0006072728864,-32,20,500,0.7
571,J-32L20K500ms_m0.75,20221111,-812.5000000000001,36.35472732265607,0.0,921.0078746600972,250.20072763984825,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5000000000001,36.35472732265607,109.06418196796821,0,2456.0209990935923,667.2019403729287,-32,20,500,0.75
572,J-32L20K500ms_m0.8,20221111,-812.4999999999994,27.266045491992056,0.0,921.0078746600959,283.0792900633021,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.4999999999994,27.266045491992056,81.79813647597616,0,2456.020999093589,754.8781068354722,-32,20,500,0.8
573,J-32L20K500ms_m0.85,20221111,-812.5000000000001,19.246620347288513,0.0,921.0078746600972,312.089786319289,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5000000000001,19.246620347288513,57.73986104186554,0,2456.0209990935923,832.2394301847705,-32,20,500,0.85
574,J-32L20K500ms_m0.9,20221111,-812.5000000000001,12.118242440885364,0.0,921.0078746600972,337.87689410238863,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5000000000001,12.118242440885364,36.35472732265609,0,2456.0209990935923,901.005050939703,-32,20,500,0.9
575,J-32L20K500ms_m0.95,20221111,-812.5,5.740220103577268,0.0,921.0078746600966,360.9495694872684,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5,5.740220103577268,17.220660310731805,0,2456.020999093591,962.5321852993823,-32,20,500,0.95
576,J-32L20K500ms_m1.0,20221111,-812.5,0.0,0.0,921.0078746600966,381.7149773336588,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-812.5,0.0,0.0,0,2456.020999093591,1017.9066062230901,-32,20,500,1.0
577,J-31L-50K100ms_m0.6,20221111,-687.4999999999998,72.70945464531216,0.0,1323.9488198238892,-1026.4584540549372,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.4999999999998,72.70945464531216,218.12836393593648,0,3530.5301861970374,-2737.222544146499,-31,-50,100,0.6
578,J-31L-50K100ms_m0.65,20221111,-687.5000000000002,58.72686721352134,0.0,1323.9488198238898,-975.8760503265486,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5000000000002,58.72686721352134,176.18060164056402,0,3530.5301861970393,-2602.3361342041294,-31,-50,100,0.65
579,J-31L-50K100ms_m0.7,20221111,-687.4999999999999,46.741792271986384,0.0,1323.9488198238885,-932.5197042736437,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.4999999999999,46.741792271986384,140.22537681595915,0,3530.5301861970356,-2486.719211396383,-31,-50,100,0.7
580,J-31L-50K100ms_m0.75,20221111,-687.5000000000001,36.35472732265607,0.0,1323.9488198238892,-894.9442043611278,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5000000000001,36.35472732265607,109.06418196796821,0,3530.5301861970374,-2386.5178782963408,-31,-50,100,0.75
581,J-31L-50K100ms_m0.8,20221111,-687.4999999999997,27.266045491992056,0.0,1323.9488198238882,-862.0656419376743,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.4999999999997,27.266045491992056,81.79813647597616,0,3530.530186197035,-2298.841711833798,-31,-50,100,0.8
582,J-31L-50K100ms_m0.85,20221111,-687.5000000000002,19.246620347288513,0.0,1323.9488198238898,-833.0551456816877,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5000000000002,19.246620347288513,57.73986104186554,0,3530.5301861970393,-2221.4803884845005,-31,-50,100,0.85
583,J-31L-50K100ms_m0.9,20221111,-687.5000000000001,12.118242440885364,0.0,1323.948819823889,-807.2680378985876,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5000000000001,12.118242440885364,36.35472732265609,0,3530.530186197037,-2152.714767729567,-31,-50,100,0.9
584,J-31L-50K100ms_m0.95,20221111,-687.4999999999998,5.740220103577268,0.0,1323.948819823889,-784.1953625137085,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.4999999999998,5.740220103577268,17.220660310731805,0,3530.530186197037,-2091.187633369889,-31,-50,100,0.95
585,J-31L-50K100ms_m1.0,20221111,-687.5,0.0,0.0,1323.9488198238887,-763.4299546673176,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-687.5,0.0,0.0,0,3530.5301861970365,-2035.8132124461802,-31,-50,100,1.0
586,J-31L-50K200ms_m0.6,20221111,-374.9999999999997,72.70945464531216,0.0,172.68897649876843,33.86092742744839,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-374.9999999999997,72.70945464531216,218.12836393593648,0,460.5039373300491,90.2958064731957,-31,-50,200,0.6
587,J-31L-50K200ms_m0.65,20221111,-375.0000000000003,58.72686721352134,0.0,172.68897649876908,84.443331155837,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-375.0000000000003,58.72686721352134,176.18060164056402,0,460.50393733005086,225.18221641556534,-31,-50,200,0.65
588,J-31L-50K200ms_m0.7,20221111,-374.9999999999999,46.741792271986384,0.0,172.68897649876777,127.79967720874188,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-374.9999999999999,46.741792271986384,140.22537681595915,0,460.5039373300474,340.79913922331167,-31,-50,200,0.7
589,J-31L-50K200ms_m0.75,20221111,-375.00000000000006,36.35472732265607,0.0,172.68897649876843,165.3751771212577,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-375.00000000000006,36.35472732265607,109.06418196796821,0,460.5039373300491,441.00047232335385,-31,-50,200,0.75
590,J-31L-50K200ms_m0.8,20221111,-374.99999999999966,27.266045491992056,0.0,172.68897649876746,198.25373954471127,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-374.99999999999966,27.266045491992056,81.79813647597616,0,460.50393733004654,528.6766387858967,-31,-50,200,0.8
591,J-31L-50K200ms_m0.85,20221111,-375.0000000000003,19.246620347288513,0.0,172.68897649876908,227.26423580069786,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-375.0000000000003,19.246620347288513,57.73986104186554,0,460.50393733005086,606.0379621351942,-31,-50,200,0.85
592,J-31L-50K200ms_m0.9,20221111,-375.00000000000017,12.118242440885364,0.0,172.6889764987681,253.05134358379806,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-375.00000000000017,12.118242440885364,36.35472732265609,0,460.5039373300483,674.8035828901282,-31,-50,200,0.9
593,J-31L-50K200ms_m0.95,20221111,-374.99999999999983,5.740220103577268,0.0,172.6889764987681,276.1240189686772,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-374.99999999999983,5.740220103577268,17.220660310731805,0,460.5039373300483,736.3307172498058,-31,-50,200,0.95
594,J-31L-50K200ms_m1.0,20221111,-375.0,0.0,0.0,172.6889764987681,296.88942681506796,0,0,0,0.3333333333333333,0.6666666666666666,0,0,-375.0,0.0,0.0,0,460.5039373300483,791.7051381735146,-31,-50,200,1.0
595,J-31L-50K400ms_m0.6,20221111,250.00000000000034,72.70945464531216,0.0,-2129.8307101514733,2154.4996903922197,0,0,0,0.3333333333333333,0.6666666666666666,0,0,250.00000000000034,72.70945464531216,218.12836393593648,0,-5679.548560403929,5745.3325077125855,-31,-50,400,0.6
596,J-31L-50K400ms_m0.65,20221111,249.99999999999963,58.72686721352134,0.0,-2129.830710151472,2205.082094120608,0,0,0,0.3333333333333333,0.6666666666666666,0,0,249.99999999999963,58.72686721352134,176.18060164056402,0,-5679.548560403925,5880.218917654955,-31,-50,400,0.65
597,J-31L-50K400ms_m0.7,20221111,250.0,46.741792271986384,0.0,-2129.8307101514733,2248.438440173513,0,0,0,0.3333333333333333,0.6666666666666666,0,0,250.0,46.741792271986384,140.22537681595915,0,-5679.548560403929,5995.835840462701,-31,-50,400,0.7
598,J-31L-50K400ms_m0.75,20221111,249.99999999999983,36.35472732265607,0.0,-2129.8307101514724,2286.0139400860285,0,0,0,0.3333333333333333,0.6666666666666666,0,0,249.99999999999983,36.35472732265607,109.06418196796821,0,-5679.548560403926,6096.037173562742,-31,-50,400,0.75
599,J-31L-50K400ms_m0.8,20221111,250.00000000000034,27.266045491992056,0.0,-2129.830710151474,2318.8925025094823,0,0,0,0.3333333333333333,0.6666666666666666,0,0,250.00000000000034,27.266045491992056,81.79813647597616,0,-5679.5485604039295,6183.713340025286,-31,-50,400,0.8
600,J-31L-50K400ms_m0.85,20221111,249.99999999999983,19.246620347288513,0.0,-2129.8307101514724,2347.9029987654694,0,0,0,0.3333333333333333,0.6666666666666666,0,0,249.99999999999983,19.246620347288513,57.73986104186554,0,-5679.548560403926,6261.074663374585,-31,-50,400,0.85
601,J-31L-50K400ms_m0.9,20221111,249.99999999999983,12.118242440885364,0.0,-2129.8307101514733,2373.690106548569,0,0,0,0.3333333333333333,0.6666666666666666,0,0,249.99999999999983,12.118242440885364,36.35472732265609,0,-5679.548560403929,6329.840284129517,-31,-50,400,0.9
602,J-31L-50K400ms_m0.95,20221111,250.00000000000017,5.740220103577268,0.0,-2129.8307101514733,2396.7627819334484,0,0,0,0.3333333333333333,0.6666666666666666,0,0,250.00000000000017,5.740220103577268,17.220660310731805,0,-5679.548560403929,6391.367418489195,-31,-50,400,0.95
603,J-31L-50K400ms_m1.0,20221111,250.0,0.0,0.0,-2129.8307101514733,2417.528189779839,0,0,0,0.3333333333333333,0.6666666666666666,0,0,250.0,0.0,0.0,0,-5679.548560403929,6446.741839412904,-31,-50,400,1.0
604,J-31L-50K500ms_m0.6,20221111,562.5000000000003,72.70945464531216,0.0,-3281.090553476594,3214.8190718746055,0,0,0,0.3333333333333333,0.6666666666666666,0,0,562.5000000000003,72.70945464531216,218.12836393593648,0,-8749.574809270916,8572.85085833228,-31,-50,500,0.6
605,J-31L-50K500ms_m0.65,20221111,562.4999999999997,58.72686721352134,0.0,-3281.0905534765925,3265.4014756029933,0,0,0,0.3333333333333333,0.6666666666666666,0,0,562.4999999999997,58.72686721352134,176.18060164056402,0,-8749.574809270913,8707.737268274648,-31,-50,500,0.65
606,J-31L-50K500ms_m0.7,20221111,562.5,46.741792271986384,0.0,-3281.090553476594,3308.757821655898,0,0,0,0.3333333333333333,0.6666666666666666,0,0,562.5,46.741792271986384,140.22537681595915,0,-8749.574809270916,8823.354191082395,-31,-50,500,0.7
607,J-31L-50K500ms_m0.75,20221111,562.4999999999998,36.35472732265607,0.0,-3281.0905534765934,3346.333321568414,0,0,0,0.3333333333333333,0.6666666666666666,0,0,562.4999999999998,36.35472732265607,109.06418196796821,0,-8749.574809270915,8923.555524182437,-31,-50,500,0.75
608,J-31L-50K500ms_m0.8,20221111,562.5000000000003,27.266045491992056,0.0,-3281.090553476595,3379.211883991868,0,0,0,0.3333333333333333,0.6666666666666666,0,0,562.5000000000003,27.266045491992056,81.79813647597616,0,-8749.574809270918,9011.231690644981,-31,-50,500,0.8
609,J-31L-50K500ms_m0.85,20221111,562.4999999999998,19.246620347288513,0.0,-3281.0905534765934,3408.2223802478547,0,0,0,0.3333333333333333,0.6666666666666666,0,0,562.4999999999998,19.246620347288513,57.73986104186554,0,-8749.574809270915,9088.59301399428,-31,-50,500,0.85
610,J-31L-50K500ms_m0.9,20221111,562.4999999999998,12.118242440885364,0.0,-3281.090553476594,3434.0094880309543,0,0,0,0.3333333333333333,0.6666666666666666,0,0,562.4999999999998,12.118242440885364,36.35472732265609,0,-8749.574809270916,9157.358634749211,-31,-50,500,0.9
